Time,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
10,0.087,0.087,0.087,0.087,0.086,0.088,0.087,0.087,0.087,0.094,0.093,0.091,0.089,0.089,0.093,0.088,0.086,0.093,0.09,0.091,0.089,0.087,0.091,0.086,0.086,0.092,0.09,0.09,0.09,0.089,0.093,0.086,0.086,0.095,0.092,0.09,0.088,0.088,0.091,0.095,0.086,0.085,0.085,0.086,0.086,0.086,0.086,0.087
20,0.087,0.087,0.088,0.086,0.086,0.088,0.087,0.087,0.087,0.095,0.093,0.091,0.09,0.089,0.093,0.088,0.086,0.093,0.091,0.091,0.092,0.087,0.091,0.087,0.086,0.093,0.091,0.091,0.094,0.09,0.093,0.086,0.087,0.095,0.091,0.091,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.086,0.086,0.087
30,0.087,0.087,0.088,0.086,0.086,0.088,0.087,0.087,0.087,0.095,0.092,0.091,0.094,0.089,0.094,0.088,0.086,0.093,0.091,0.09,0.089,0.087,0.091,0.086,0.086,0.093,0.091,0.09,0.095,0.09,0.093,0.086,0.087,0.095,0.092,0.091,0.093,0.088,0.092,0.094,0.086,0.085,0.086,0.086,0.086,0.086,0.086,0.087
40,0.087,0.087,0.087,0.087,0.086,0.088,0.087,0.087,0.087,0.095,0.092,0.091,0.096,0.09,0.094,0.088,0.086,0.093,0.091,0.09,0.088,0.087,0.091,0.086,0.086,0.093,0.091,0.09,0.095,0.09,0.093,0.086,0.087,0.094,0.092,0.091,0.097,0.088,0.091,0.095,0.086,0.085,0.085,0.086,0.086,0.086,0.086,0.087
50,0.087,0.087,0.087,0.087,0.086,0.088,0.087,0.087,0.087,0.095,0.093,0.091,0.094,0.089,0.094,0.088,0.086,0.092,0.091,0.091,0.088,0.087,0.091,0.086,0.086,0.092,0.091,0.09,0.091,0.09,0.093,0.086,0.087,0.094,0.092,0.09,0.093,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.086,0.086,0.087
60,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.086,0.087,0.095,0.092,0.091,0.093,0.089,0.093,0.088,0.086,0.091,0.091,0.09,0.088,0.087,0.09,0.086,0.086,0.091,0.091,0.09,0.092,0.09,0.093,0.086,0.087,0.093,0.092,0.09,0.092,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.087,0.086,0.087
70,0.087,0.087,0.087,0.086,0.085,0.087,0.087,0.087,0.087,0.093,0.092,0.091,0.093,0.089,0.093,0.088,0.086,0.09,0.091,0.09,0.088,0.087,0.09,0.086,0.086,0.09,0.091,0.09,0.091,0.09,0.093,0.086,0.087,0.092,0.092,0.09,0.094,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.087,0.086,0.087
80,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.092,0.092,0.09,0.092,0.089,0.092,0.088,0.086,0.089,0.091,0.09,0.088,0.087,0.09,0.086,0.086,0.089,0.09,0.09,0.091,0.09,0.093,0.086,0.087,0.091,0.092,0.09,0.093,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.086,0.086,0.087
90,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.09,0.092,0.09,0.092,0.089,0.092,0.087,0.086,0.089,0.091,0.09,0.088,0.087,0.09,0.086,0.086,0.088,0.09,0.089,0.091,0.09,0.093,0.086,0.087,0.09,0.091,0.09,0.092,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.086,0.086,0.087
100,0.087,0.087,0.087,0.086,0.085,0.087,0.086,0.087,0.087,0.09,0.092,0.09,0.091,0.089,0.093,0.087,0.086,0.089,0.091,0.09,0.088,0.087,0.09,0.086,0.086,0.088,0.09,0.089,0.09,0.09,0.093,0.086,0.087,0.09,0.091,0.09,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.086,0.086,0.087
110,0.087,0.087,0.087,0.086,0.086,0.087,0.086,0.087,0.087,0.089,0.092,0.09,0.091,0.089,0.093,0.088,0.086,0.089,0.091,0.089,0.087,0.087,0.09,0.087,0.086,0.087,0.091,0.089,0.091,0.09,0.093,0.086,0.086,0.09,0.091,0.09,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.086,0.086,0.087
120,0.087,0.087,0.087,0.086,0.086,0.087,0.086,0.087,0.087,0.089,0.092,0.089,0.091,0.089,0.093,0.087,0.086,0.089,0.091,0.089,0.087,0.087,0.091,0.087,0.086,0.087,0.091,0.089,0.091,0.09,0.093,0.086,0.087,0.09,0.092,0.089,0.091,0.088,0.091,0.095,0.086,0.085,0.085,0.086,0.086,0.086,0.086,0.087
130,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.092,0.089,0.091,0.089,0.093,0.087,0.086,0.089,0.091,0.089,0.087,0.086,0.091,0.087,0.086,0.087,0.091,0.089,0.091,0.09,0.093,0.086,0.087,0.09,0.092,0.089,0.091,0.087,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.086,0.086,0.087
140,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.086,0.087,0.089,0.092,0.089,0.091,0.089,0.093,0.087,0.086,0.089,0.091,0.089,0.087,0.086,0.091,0.086,0.086,0.087,0.091,0.089,0.091,0.09,0.093,0.086,0.087,0.09,0.092,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.086,0.086,0.087
150,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.092,0.089,0.091,0.089,0.093,0.087,0.086,0.089,0.091,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.091,0.089,0.091,0.09,0.093,0.086,0.087,0.09,0.092,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.087,0.086,0.087
160,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.093,0.089,0.091,0.089,0.093,0.087,0.086,0.089,0.091,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.091,0.088,0.091,0.09,0.093,0.086,0.087,0.09,0.092,0.089,0.091,0.087,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.087,0.086,0.088
170,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.093,0.089,0.091,0.089,0.093,0.088,0.086,0.089,0.091,0.088,0.087,0.086,0.091,0.086,0.086,0.087,0.091,0.088,0.091,0.09,0.093,0.086,0.087,0.09,0.092,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.086,0.086,0.087
180,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.093,0.089,0.091,0.089,0.093,0.088,0.086,0.089,0.091,0.089,0.088,0.087,0.091,0.086,0.086,0.087,0.091,0.088,0.091,0.09,0.093,0.086,0.087,0.09,0.092,0.089,0.091,0.087,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.087,0.086,0.087
190,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.093,0.089,0.091,0.089,0.093,0.087,0.086,0.089,0.091,0.089,0.088,0.087,0.091,0.086,0.086,0.087,0.091,0.088,0.09,0.09,0.093,0.086,0.087,0.09,0.092,0.089,0.091,0.087,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.086,0.086,0.087
200,0.088,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.088,0.093,0.089,0.091,0.089,0.093,0.088,0.086,0.089,0.091,0.089,0.088,0.087,0.091,0.086,0.086,0.087,0.091,0.088,0.091,0.09,0.093,0.086,0.087,0.09,0.092,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.086,0.086,0.087
210,0.088,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.088,0.093,0.089,0.091,0.089,0.093,0.088,0.086,0.089,0.091,0.089,0.088,0.087,0.091,0.086,0.086,0.087,0.091,0.088,0.091,0.09,0.093,0.086,0.087,0.09,0.092,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.086,0.087,0.087
220,0.088,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.088,0.093,0.089,0.091,0.089,0.093,0.088,0.086,0.089,0.092,0.089,0.087,0.087,0.091,0.087,0.086,0.087,0.091,0.088,0.091,0.09,0.093,0.086,0.086,0.09,0.092,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.086,0.087,0.088
230,0.088,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.088,0.093,0.089,0.091,0.089,0.093,0.087,0.086,0.089,0.092,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.091,0.088,0.09,0.09,0.093,0.086,0.086,0.09,0.092,0.089,0.091,0.087,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.086,0.086,0.087
240,0.088,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.088,0.093,0.089,0.091,0.089,0.093,0.087,0.086,0.089,0.092,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.091,0.088,0.09,0.09,0.093,0.086,0.086,0.09,0.092,0.089,0.091,0.087,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.086,0.087,0.087
250,0.088,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.088,0.093,0.088,0.091,0.089,0.093,0.087,0.086,0.089,0.092,0.089,0.087,0.086,0.091,0.087,0.086,0.087,0.092,0.088,0.09,0.09,0.093,0.086,0.086,0.09,0.092,0.089,0.091,0.087,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.086,0.087,0.088
260,0.088,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.088,0.093,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.092,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.092,0.088,0.09,0.09,0.093,0.086,0.087,0.09,0.092,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.086,0.087,0.088
270,0.088,0.087,0.088,0.086,0.086,0.088,0.087,0.087,0.087,0.088,0.094,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.092,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.092,0.088,0.09,0.09,0.093,0.086,0.087,0.09,0.092,0.089,0.091,0.087,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.087,0.087,0.088
280,0.088,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.094,0.089,0.091,0.089,0.093,0.088,0.086,0.089,0.092,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.092,0.088,0.091,0.09,0.093,0.086,0.086,0.09,0.092,0.089,0.091,0.087,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.087,0.087,0.088
290,0.088,0.087,0.088,0.086,0.086,0.088,0.087,0.087,0.087,0.088,0.094,0.089,0.091,0.089,0.093,0.088,0.086,0.089,0.092,0.089,0.087,0.086,0.091,0.086,0.086,0.087,0.092,0.088,0.09,0.09,0.093,0.087,0.087,0.09,0.092,0.089,0.091,0.087,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.087,0.087,0.088
300,0.088,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.088,0.094,0.089,0.091,0.089,0.093,0.088,0.086,0.089,0.092,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.092,0.088,0.091,0.09,0.093,0.086,0.087,0.09,0.093,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.087,0.087,0.087
310,0.088,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.094,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.092,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.092,0.088,0.09,0.09,0.093,0.086,0.087,0.09,0.093,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.087,0.087,0.087
320,0.088,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.094,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.092,0.089,0.087,0.087,0.091,0.087,0.086,0.087,0.092,0.088,0.09,0.09,0.093,0.086,0.087,0.09,0.093,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.087,0.087,0.087
330,0.088,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.094,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.092,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.092,0.088,0.09,0.09,0.093,0.086,0.087,0.09,0.093,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.087,0.087,0.087
340,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.094,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.092,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.092,0.088,0.091,0.09,0.093,0.086,0.087,0.09,0.093,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.087,0.087,0.087
350,0.087,0.087,0.087,0.087,0.086,0.088,0.087,0.087,0.087,0.089,0.094,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.092,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.092,0.088,0.091,0.09,0.093,0.086,0.087,0.09,0.093,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.087,0.087,0.088
360,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.094,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.093,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.092,0.088,0.09,0.09,0.093,0.086,0.087,0.09,0.093,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.087,0.087,0.088
370,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.094,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.092,0.089,0.087,0.087,0.091,0.087,0.086,0.087,0.092,0.088,0.09,0.09,0.093,0.086,0.087,0.09,0.093,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.087,0.087,0.087
380,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.094,0.088,0.091,0.089,0.093,0.087,0.086,0.089,0.093,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.092,0.088,0.09,0.09,0.092,0.086,0.087,0.09,0.093,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.087,0.087,0.088
390,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.094,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.093,0.089,0.087,0.087,0.091,0.087,0.086,0.087,0.093,0.088,0.091,0.09,0.092,0.086,0.087,0.09,0.093,0.089,0.091,0.087,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.087,0.087,0.087
400,0.087,0.087,0.088,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.095,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.093,0.089,0.087,0.086,0.091,0.087,0.086,0.087,0.093,0.088,0.09,0.09,0.092,0.086,0.087,0.09,0.093,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.086,0.087,0.087
410,0.087,0.087,0.088,0.087,0.086,0.088,0.087,0.087,0.087,0.089,0.095,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.093,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.093,0.088,0.09,0.09,0.092,0.086,0.087,0.09,0.093,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.086,0.087,0.087
420,0.087,0.087,0.088,0.087,0.086,0.088,0.087,0.087,0.087,0.089,0.095,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.093,0.089,0.087,0.086,0.091,0.086,0.086,0.087,0.093,0.088,0.09,0.09,0.092,0.086,0.087,0.09,0.093,0.089,0.091,0.087,0.09,0.094,0.086,0.085,0.085,0.086,0.086,0.086,0.087,0.087
430,0.087,0.087,0.088,0.087,0.086,0.088,0.087,0.087,0.087,0.089,0.095,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.093,0.089,0.087,0.086,0.091,0.086,0.086,0.087,0.093,0.088,0.09,0.09,0.092,0.086,0.087,0.09,0.094,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.086,0.087,0.087
440,0.087,0.087,0.088,0.087,0.086,0.088,0.087,0.087,0.087,0.089,0.095,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.094,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.093,0.088,0.09,0.09,0.092,0.086,0.087,0.09,0.094,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.086,0.087,0.088
450,0.087,0.087,0.087,0.087,0.086,0.088,0.087,0.087,0.087,0.089,0.095,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.094,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.093,0.088,0.09,0.09,0.092,0.086,0.087,0.09,0.094,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.086,0.087,0.087
460,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.095,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.094,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.094,0.088,0.09,0.09,0.092,0.086,0.088,0.09,0.094,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.086,0.087,0.087
470,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.095,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.094,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.094,0.088,0.09,0.09,0.093,0.086,0.087,0.09,0.094,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.086,0.087,0.087
480,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.095,0.088,0.091,0.089,0.093,0.087,0.086,0.089,0.094,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.094,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.094,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.086,0.087,0.087
490,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.096,0.088,0.091,0.089,0.093,0.087,0.086,0.089,0.094,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.094,0.088,0.09,0.09,0.093,0.086,0.087,0.09,0.094,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.086,0.087,0.087
500,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.096,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.094,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.094,0.088,0.09,0.09,0.093,0.086,0.087,0.09,0.095,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.087,0.087,0.088
510,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.096,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.094,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.094,0.088,0.09,0.09,0.093,0.086,0.087,0.09,0.095,0.088,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.087,0.087,0.088
520,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.096,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.094,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.094,0.088,0.09,0.09,0.093,0.086,0.087,0.09,0.095,0.088,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.086,0.087,0.088
530,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.097,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.094,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.095,0.088,0.091,0.09,0.093,0.086,0.087,0.09,0.095,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.087,0.086,0.088
540,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.097,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.095,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.095,0.088,0.09,0.09,0.093,0.086,0.087,0.09,0.095,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.085,0.086,0.086,0.087,0.086,0.088
550,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.097,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.095,0.089,0.087,0.087,0.091,0.087,0.086,0.087,0.095,0.088,0.09,0.09,0.093,0.086,0.087,0.09,0.095,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.087,0.086,0.088
560,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.097,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.095,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.095,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.096,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.086,0.086,0.088
570,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.098,0.088,0.091,0.089,0.093,0.088,0.086,0.089,0.096,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.096,0.088,0.09,0.09,0.092,0.086,0.087,0.09,0.096,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.087,0.087,0.087
580,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.098,0.088,0.091,0.089,0.093,0.087,0.086,0.09,0.095,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.096,0.088,0.09,0.09,0.092,0.086,0.087,0.09,0.096,0.088,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.087,0.087,0.088
590,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.098,0.088,0.091,0.089,0.093,0.088,0.086,0.09,0.096,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.096,0.088,0.09,0.09,0.092,0.086,0.087,0.091,0.096,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.087,0.087,0.088
600,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.098,0.088,0.091,0.089,0.093,0.087,0.086,0.089,0.096,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.096,0.088,0.09,0.09,0.092,0.086,0.087,0.09,0.097,0.089,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.087,0.087,0.088
610,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.098,0.088,0.091,0.089,0.093,0.087,0.086,0.09,0.096,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.097,0.088,0.09,0.09,0.092,0.086,0.087,0.091,0.097,0.088,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.087,0.087,0.087
620,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.099,0.088,0.091,0.089,0.093,0.087,0.086,0.089,0.096,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.097,0.088,0.09,0.09,0.092,0.086,0.087,0.091,0.097,0.088,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.086,0.086,0.087
630,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.099,0.088,0.091,0.089,0.093,0.087,0.086,0.089,0.097,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.097,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.097,0.088,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.086,0.087,0.088
640,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.099,0.088,0.091,0.089,0.093,0.088,0.086,0.09,0.097,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.098,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.097,0.088,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.086,0.087,0.088
650,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.1,0.088,0.091,0.089,0.093,0.088,0.086,0.09,0.097,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.098,0.088,0.09,0.09,0.093,0.086,0.087,0.09,0.098,0.088,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.086,0.087,0.088
660,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.1,0.088,0.091,0.089,0.093,0.088,0.086,0.09,0.098,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.098,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.098,0.088,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.086,0.087,0.088
670,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.101,0.088,0.091,0.089,0.093,0.088,0.086,0.09,0.098,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.099,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.099,0.088,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.086,0.087,0.088
680,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.101,0.088,0.091,0.089,0.093,0.088,0.086,0.09,0.098,0.088,0.087,0.087,0.091,0.086,0.086,0.087,0.099,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.099,0.088,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.087,0.087,0.088
690,0.087,0.087,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.101,0.088,0.091,0.089,0.093,0.087,0.086,0.09,0.099,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.099,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.099,0.088,0.091,0.088,0.091,0.094,0.086,0.085,0.086,0.086,0.086,0.086,0.087,0.088
700,0.087,0.088,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.102,0.088,0.091,0.089,0.093,0.087,0.086,0.09,0.1,0.088,0.087,0.087,0.091,0.086,0.086,0.087,0.1,0.088,0.09,0.09,0.092,0.086,0.087,0.091,0.1,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.086,0.087,0.087
710,0.087,0.088,0.087,0.086,0.086,0.088,0.087,0.087,0.087,0.089,0.102,0.088,0.091,0.089,0.093,0.088,0.087,0.09,0.1,0.089,0.087,0.087,0.091,0.086,0.086,0.087,0.1,0.088,0.09,0.09,0.093,0.086,0.087,0.091,0.1,0.088,0.091,0.088,0.091,0.094,0.086,0.086,0.086,0.086,0.086,0.086,0.087,0.088
